STD_ZIP5,event_index,category,ISSUE_TIME,START_TIME,END_TIME
00927,0,N/S,202401300600,202401301200,202402061200
00928,0,N/S,202401300600,202401301200,202402061200
00929,0,N/S,202401300600,202401301200,202402061200
00931,0,N/S,202401300600,202401301200,202402061200
00934,0,N/S,202401300600,202401301200,202402061200
00936,0,N/S,202401300600,202401301200,202402061200
00937,0,N/S,202401300600,202401301200,202402061200
00940,0,N/S,202401300600,202401301200,202402061200
00949,0,N/S,202401300600,202401301200,202402061200
00950,0,N/S,202401300600,202401301200,202402061200
00951,0,N/S,202401300600,202401301200,202402061200
00952,0,N/S,202401300600,202401301200,202402061200
00953,0,N/S,202401300600,202401301200,202402061200
00954,0,N/S,202401300600,202401301200,202402061200
00956,0,N/S,202401300600,202401301200,202402061200
00957,0,N/S,202401300600,202401301200,202402061200
00958,0,N/S,202401300600,202401301200,202402061200
00959,0,N/S,202401300600,202401301200,202402061200
00960,0,N/S,202401300600,202401301200,202402061200
00961,0,N/S,202401300600,202401301200,202402061200
00962,0,N/S,202401300600,202401301200,202402061200
00963,0,N/S,202401300600,202401301200,202402061200
00965,0,N/S,202401300600,202401301200,202402061200
00966,0,N/S,202401300600,202401301200,202402061200
00968,0,N/S,202401300600,202401301200,202402061200
00969,0,N/S,202401300600,202401301200,202402061200
00970,0,N/S,202401300600,202401301200,202402061200
00971,0,N/S,202401300600,202401301200,202402061200
00976,0,N/S,202401300600,202401301200,202402061200
00977,0,N/S,202401300600,202401301200,202402061200
00979,0,N/S,202401300600,202401301200,202402061200
00981,0,N/S,202401300600,202401301200,202402061200
00982,0,N/S,202401300600,202401301200,202402061200
00983,0,N/S,202401300600,202401301200,202402061200
00984,0,N/S,202401300600,202401301200,202402061200
00985,0,N/S,202401300600,202401301200,202402061200
00986,0,N/S,202401300600,202401301200,202402061200
00987,0,N/S,202401300600,202401301200,202402061200
00988,0,N/S,202401300600,202401301200,202402061200
01001,0,N/S,202401300600,202401301200,202402061200
01002,0,N/S,202401300600,202401301200,202402061200
01003,0,N/S,202401300600,202401301200,202402061200
01004,0,N/S,202401300600,202401301200,202402061200
01005,0,N/S,202401300600,202401301200,202402061200
01007,0,N/S,202401300600,202401301200,202402061200
01008,0,N/S,202401300600,202401301200,202402061200
01010,0,N/S,202401300600,202401301200,202402061200
01011,0,N/S,202401300600,202401301200,202402061200
01012,0,N/S,202401300600,202401301200,202402061200
01013,0,N/S,202401300600,202401301200,202402061200
01014,0,N/S,202401300600,202401301200,202402061200
01020,0,N/S,202401300600,202401301200,202402061200
01021,0,N/S,202401300600,202401301200,202402061200
01022,0,N/S,202401300600,202401301200,202402061200
01026,0,N/S,202401300600,202401301200,202402061200
01027,0,N/S,202401300600,202401301200,202402061200
01028,0,N/S,202401300600,202401301200,202402061200
01030,0,N/S,202401300600,202401301200,202402061200
01031,0,N/S,202401300600,202401301200,202402061200
01032,0,N/S,202401300600,202401301200,202402061200
01033,0,N/S,202401300600,202401301200,202402061200
01034,0,N/S,202401300600,202401301200,202402061200
01035,0,N/S,202401300600,202401301200,202402061200
01036,0,N/S,202401300600,202401301200,202402061200
01038,0,N/S,202401300600,202401301200,202402061200
01039,0,N/S,202401300600,202401301200,202402061200
