STD_ZIP5,STUSPS,category_x,event_index,category_y
45055,OH,TSTM,1.0,TSTM
45056,OH,TSTM,1.0,TSTM
45061,OH,TSTM,1.0,TSTM
45062,OH,TSTM,1.0,TSTM
45064,OH,TSTM,1.0,TSTM
45066,OH,TSTM,1.0,TSTM
45067,OH,TSTM,1.0,TSTM
45068,OH,TSTM,1.0,TSTM
45070,OH,TSTM,1.0,TSTM
45301,OH,TSTM,1.0,TSTM
45302,OH,TSTM,1.0,TSTM
45303,OH,TSTM,1.0,TSTM
45304,OH,TSTM,1.0,TSTM
45305,OH,TSTM,1.0,TSTM
45306,OH,TSTM,1.0,TSTM
45308,OH,TSTM,1.0,TSTM
45309,OH,TSTM,1.0,TSTM
45310,OH,TSTM,1.0,TSTM
45311,OH,TSTM,1.0,TSTM
45312,OH,TSTM,1.0,TSTM
45314,OH,TSTM,1.0,TSTM
45315,OH,TSTM,1.0,TSTM
45316,OH,TSTM,1.0,TSTM
45317,OH,TSTM,1.0,TSTM
45318,OH,TSTM,1.0,TSTM
45319,OH,TSTM,1.0,TSTM
45320,OH,TSTM,1.0,TSTM
45321,OH,TSTM,1.0,TSTM
45322,OH,TSTM,1.0,TSTM
45323,OH,TSTM,1.0,TSTM
45324,OH,TSTM,1.0,TSTM
45325,OH,TSTM,1.0,TSTM
45326,OH,TSTM,1.0,TSTM
45327,OH,TSTM,1.0,TSTM
45328,OH,TSTM,1.0,TSTM
45331,OH,TSTM,1.0,TSTM
45332,OH,TSTM,1.0,TSTM
45333,OH,TSTM,1.0,TSTM
45334,OH,TSTM,1.0,TSTM
45335,OH,TSTM,1.0,TSTM
45336,OH,TSTM,1.0,TSTM
45337,OH,TSTM,1.0,TSTM
45338,OH,TSTM,1.0,TSTM
45339,OH,TSTM,1.0,TSTM
45340,OH,TSTM,1.0,TSTM
45341,OH,TSTM,1.0,TSTM
45342,OH,TSTM,1.0,TSTM
45343,OH,TSTM,1.0,TSTM
45344,OH,TSTM,1.0,TSTM
45345,OH,TSTM,1.0,TSTM
45346,OH,TSTM,1.0,TSTM
45347,OH,TSTM,1.0,TSTM
45348,OH,TSTM,1.0,TSTM
45349,OH,TSTM,1.0,TSTM
45350,OH,TSTM,1.0,TSTM
45351,OH,TSTM,1.0,TSTM
45352,OH,TSTM,1.0,TSTM
45353,OH,TSTM,1.0,TSTM
45354,OH,TSTM,1.0,TSTM
45356,OH,TSTM,1.0,TSTM
45358,OH,TSTM,1.0,TSTM
45359,OH,TSTM,1.0,TSTM
45360,OH,TSTM,1.0,TSTM
45361,OH,TSTM,1.0,TSTM
45362,OH,TSTM,1.0,TSTM
45363,OH,TSTM,1.0,TSTM
45365,OH,TSTM,1.0,TSTM
45368,OH,TSTM,1.0,TSTM
45369,OH,TSTM,1.0,TSTM
45370,OH,TSTM,1.0,TSTM
45371,OH,TSTM,1.0,TSTM
45373,OH,TSTM,1.0,TSTM
45377,OH,TSTM,1.0,TSTM
45378,OH,TSTM,1.0,TSTM
45380,OH,TSTM,1.0,TSTM
45381,OH,TSTM,1.0,TSTM
45382,OH,TSTM,1.0,TSTM
45383,OH,TSTM,1.0,TSTM
45384,OH,TSTM,1.0,TSTM
45385,OH,TSTM,1.0,TSTM
45387,OH,TSTM,1.0,TSTM
45388,OH,TSTM,1.0,TSTM
45389,OH,TSTM,1.0,TSTM
45390,OH,TSTM,1.0,TSTM
45401,OH,TSTM,1.0,TSTM
45402,OH,TSTM,1.0,TSTM
45403,OH,TSTM,1.0,TSTM
45404,OH,TSTM,1.0,TSTM
45405,OH,TSTM,1.0,TSTM
45406,OH,TSTM,1.0,TSTM
45409,OH,TSTM,1.0,TSTM
45410,OH,TSTM,1.0,TSTM
45413,OH,TSTM,1.0,TSTM
45414,OH,TSTM,1.0,TSTM
45415,OH,TSTM,1.0,TSTM
45416,OH,TSTM,1.0,TSTM
45417,OH,TSTM,1.0,TSTM
45419,OH,TSTM,1.0,TSTM
45420,OH,TSTM,1.0,TSTM
45424,OH,TSTM,1.0,TSTM
45426,OH,TSTM,1.0,TSTM
45429,OH,TSTM,1.0,TSTM
45430,OH,TSTM,1.0,TSTM
45431,OH,TSTM,1.0,TSTM
45432,OH,TSTM,1.0,TSTM
45433,OH,TSTM,1.0,TSTM
45434,OH,TSTM,1.0,TSTM
45437,OH,TSTM,1.0,TSTM
45439,OH,TSTM,1.0,TSTM
45440,OH,TSTM,1.0,TSTM
45441,OH,TSTM,1.0,TSTM
45449,OH,TSTM,1.0,TSTM
45458,OH,TSTM,1.0,TSTM
45459,OH,TSTM,1.0,TSTM
45475,OH,TSTM,1.0,TSTM
45490,OH,TSTM,1.0,TSTM
45501,OH,TSTM,1.0,TSTM
45502,OH,TSTM,1.0,TSTM
45503,OH,TSTM,1.0,TSTM
45504,OH,TSTM,1.0,TSTM
45505,OH,TSTM,1.0,TSTM
45506,OH,TSTM,1.0,TSTM
45801,OH,TSTM,1.0,TSTM
45802,OH,TSTM,1.0,TSTM
45804,OH,TSTM,1.0,TSTM
45805,OH,TSTM,1.0,TSTM
45806,OH,TSTM,1.0,TSTM
45807,OH,TSTM,1.0,TSTM
45808,OH,TSTM,1.0,TSTM
45809,OH,TSTM,1.0,TSTM
45810,OH,TSTM,1.0,TSTM
45812,OH,TSTM,1.0,TSTM
45813,OH,TSTM,1.0,TSTM
45814,OH,TSTM,1.0,TSTM
45815,OH,TSTM,1.0,TSTM
45816,OH,TSTM,1.0,TSTM
45817,OH,TSTM,1.0,TSTM
45819,OH,TSTM,1.0,TSTM
45820,OH,TSTM,1.0,TSTM
45821,OH,TSTM,1.0,TSTM
45822,OH,TSTM,1.0,TSTM
45826,OH,TSTM,1.0,TSTM
45827,OH,TSTM,1.0,TSTM
45828,OH,TSTM,1.0,TSTM
45830,OH,TSTM,1.0,TSTM
45831,OH,TSTM,1.0,TSTM
45832,OH,TSTM,1.0,TSTM
45833,OH,TSTM,1.0,TSTM
45835,OH,TSTM,1.0,TSTM
45836,OH,TSTM,1.0,TSTM
45839,OH,TSTM,1.0,TSTM
45840,OH,TSTM,1.0,TSTM
45841,OH,TSTM,1.0,TSTM
45843,OH,TSTM,1.0,TSTM
45844,OH,TSTM,1.0,TSTM
45845,OH,TSTM,1.0,TSTM
45846,OH,TSTM,1.0,TSTM
45849,OH,TSTM,1.0,TSTM
45850,OH,TSTM,1.0,TSTM
45851,OH,TSTM,1.0,TSTM
45853,OH,TSTM,1.0,TSTM
45854,OH,TSTM,1.0,TSTM
45855,OH,TSTM,1.0,TSTM
45856,OH,TSTM,1.0,TSTM
45858,OH,TSTM,1.0,TSTM
45859,OH,TSTM,1.0,TSTM
45860,OH,TSTM,1.0,TSTM
45861,OH,TSTM,1.0,TSTM
45862,OH,TSTM,1.0,TSTM
45863,OH,TSTM,1.0,TSTM
45864,OH,TSTM,1.0,TSTM
45865,OH,TSTM,1.0,TSTM
45866,OH,TSTM,1.0,TSTM
45867,OH,TSTM,1.0,TSTM
45868,OH,TSTM,1.0,TSTM
45869,OH,TSTM,1.0,TSTM
45870,OH,TSTM,1.0,TSTM
45871,OH,TSTM,1.0,TSTM
45872,OH,TSTM,1.0,TSTM
45873,OH,TSTM,1.0,TSTM
45874,OH,TSTM,1.0,TSTM
45875,OH,TSTM,1.0,TSTM
45876,OH,TSTM,1.0,TSTM
45877,OH,TSTM,1.0,TSTM
45879,OH,TSTM,1.0,TSTM
45880,OH,TSTM,1.0,TSTM
45881,OH,TSTM,1.0,TSTM
45882,OH,TSTM,1.0,TSTM
45883,OH,TSTM,1.0,TSTM
45884,OH,TSTM,1.0,TSTM
45885,OH,TSTM,1.0,TSTM
45886,OH,TSTM,1.0,TSTM
45887,OH,TSTM,1.0,TSTM
45888,OH,TSTM,1.0,TSTM
45889,OH,TSTM,1.0,TSTM
45890,OH,TSTM,1.0,TSTM
45891,OH,TSTM,1.0,TSTM
45893,OH,TSTM,1.0,TSTM
45894,OH,TSTM,1.0,TSTM
45895,OH,TSTM,1.0,TSTM
45896,OH,TSTM,1.0,TSTM
45897,OH,TSTM,1.0,TSTM
45898,OH,TSTM,1.0,TSTM
45899,OH,TSTM,1.0,TSTM
46001,IN,TSTM,1.0,TSTM
46011,IN,TSTM,1.0,TSTM
46012,IN,TSTM,1.0,TSTM
46013,IN,TSTM,1.0,TSTM
46015,IN,TSTM,1.0,TSTM
46016,IN,TSTM,1.0,TSTM
46017,IN,TSTM,1.0,TSTM
46018,IN,TSTM,1.0,TSTM
46030,IN,TSTM,1.0,TSTM
46031,IN,TSTM,1.0,TSTM
46032,IN,TSTM,1.0,TSTM
46033,IN,TSTM,1.0,TSTM
46034,IN,TSTM,1.0,TSTM
46035,IN,TSTM,1.0,TSTM
46036,IN,TSTM,1.0,TSTM
46037,IN,TSTM,1.0,TSTM
46038,IN,TSTM,1.0,TSTM
46039,IN,TSTM,1.0,TSTM
46040,IN,TSTM,1.0,TSTM
46041,IN,TSTM,1.0,TSTM
46044,IN,TSTM,1.0,TSTM
46045,IN,TSTM,1.0,TSTM
46048,IN,TSTM,1.0,TSTM
46049,IN,TSTM,1.0,TSTM
46050,IN,TSTM,1.0,TSTM
46051,IN,TSTM,1.0,TSTM
46052,IN,TSTM,1.0,TSTM
46055,IN,TSTM,1.0,TSTM
46056,IN,TSTM,1.0,TSTM
46057,IN,TSTM,1.0,TSTM
46058,IN,TSTM,1.0,TSTM
46060,IN,TSTM,1.0,TSTM
46061,IN,TSTM,1.0,TSTM
46062,IN,TSTM,1.0,TSTM
46064,IN,TSTM,1.0,TSTM
46065,IN,TSTM,1.0,TSTM
46067,IN,TSTM,1.0,TSTM
46068,IN,TSTM,1.0,TSTM
46069,IN,TSTM,1.0,TSTM
46070,IN,TSTM,1.0,TSTM
46071,IN,TSTM,1.0,TSTM
46072,IN,TSTM,1.0,TSTM
46074,IN,TSTM,1.0,TSTM
46075,IN,TSTM,1.0,TSTM
46076,IN,TSTM,1.0,TSTM
46077,IN,TSTM,1.0,TSTM
46082,IN,TSTM,1.0,TSTM
46102,IN,TSTM,1.0,TSTM
46103,IN,TSTM,1.0,TSTM
46104,IN,TSTM,1.0,TSTM
46105,IN,TSTM,1.0,TSTM
46106,IN,TSTM,1.0,TSTM
46107,IN,TSTM,1.0,TSTM
46110,IN,TSTM,1.0,TSTM
46111,IN,TSTM,1.0,TSTM
46112,IN,TSTM,1.0,TSTM
46113,IN,TSTM,1.0,TSTM
46115,IN,TSTM,1.0,TSTM
46117,IN,TSTM,1.0,TSTM
46118,IN,TSTM,1.0,TSTM
46120,IN,TSTM,1.0,TSTM
46121,IN,TSTM,1.0,TSTM
46122,IN,TSTM,1.0,TSTM
46123,IN,TSTM,1.0,TSTM
46124,IN,TSTM,1.0,TSTM
46126,IN,TSTM,1.0,TSTM
46127,IN,TSTM,1.0,TSTM
46128,IN,TSTM,1.0,TSTM
46130,IN,TSTM,1.0,TSTM
46131,IN,TSTM,1.0,TSTM
46133,IN,TSTM,1.0,TSTM
46135,IN,TSTM,1.0,TSTM
46140,IN,TSTM,1.0,TSTM
46142,IN,TSTM,1.0,TSTM
46143,IN,TSTM,1.0,TSTM
46144,IN,TSTM,1.0,TSTM
46146,IN,TSTM,1.0,TSTM
46147,IN,TSTM,1.0,TSTM
46148,IN,TSTM,1.0,TSTM
46149,IN,TSTM,1.0,TSTM
46150,IN,TSTM,1.0,TSTM
46151,IN,TSTM,1.0,TSTM
46154,IN,TSTM,1.0,TSTM
46155,IN,TSTM,1.0,TSTM
46156,IN,TSTM,1.0,TSTM
46157,IN,TSTM,1.0,TSTM
46158,IN,TSTM,1.0,TSTM
46160,IN,TSTM,1.0,TSTM
46161,IN,TSTM,1.0,TSTM
46162,IN,TSTM,1.0,TSTM
46163,IN,TSTM,1.0,TSTM
46164,IN,TSTM,1.0,TSTM
46165,IN,TSTM,1.0,TSTM
46166,IN,TSTM,1.0,TSTM
46167,IN,TSTM,1.0,TSTM
46168,IN,TSTM,1.0,TSTM
46170,IN,TSTM,1.0,TSTM
46171,IN,TSTM,1.0,TSTM
46172,IN,TSTM,1.0,TSTM
46173,IN,TSTM,1.0,TSTM
46175,IN,TSTM,1.0,TSTM
46176,IN,TSTM,1.0,TSTM
46180,IN,TSTM,1.0,TSTM
46181,IN,TSTM,1.0,TSTM
46182,IN,TSTM,1.0,TSTM
46183,IN,TSTM,1.0,TSTM
46184,IN,TSTM,1.0,TSTM
46186,IN,TSTM,1.0,TSTM
46201,IN,TSTM,1.0,TSTM
46202,IN,TSTM,1.0,TSTM
46203,IN,TSTM,1.0,TSTM
46204,IN,TSTM,1.0,TSTM
46205,IN,TSTM,1.0,TSTM
46206,IN,TSTM,1.0,TSTM
46208,IN,TSTM,1.0,TSTM
46214,IN,TSTM,1.0,TSTM
46216,IN,TSTM,1.0,TSTM
46217,IN,TSTM,1.0,TSTM
46218,IN,TSTM,1.0,TSTM
46219,IN,TSTM,1.0,TSTM
46220,IN,TSTM,1.0,TSTM
46221,IN,TSTM,1.0,TSTM
46222,IN,TSTM,1.0,TSTM
46224,IN,TSTM,1.0,TSTM
46225,IN,TSTM,1.0,TSTM
46226,IN,TSTM,1.0,TSTM
46227,IN,TSTM,1.0,TSTM
46228,IN,TSTM,1.0,TSTM
46229,IN,TSTM,1.0,TSTM
46230,IN,TSTM,1.0,TSTM
46231,IN,TSTM,1.0,TSTM
46234,IN,TSTM,1.0,TSTM
46235,IN,TSTM,1.0,TSTM
46236,IN,TSTM,1.0,TSTM
46237,IN,TSTM,1.0,TSTM
46239,IN,TSTM,1.0,TSTM
46240,IN,TSTM,1.0,TSTM
46241,IN,TSTM,1.0,TSTM
46242,IN,TSTM,1.0,TSTM
46244,IN,TSTM,1.0,TSTM
46247,IN,TSTM,1.0,TSTM
46250,IN,TSTM,1.0,TSTM
46251,IN,TSTM,1.0,TSTM
46253,IN,TSTM,1.0,TSTM
46254,IN,TSTM,1.0,TSTM
46256,IN,TSTM,1.0,TSTM
46259,IN,TSTM,1.0,TSTM
46260,IN,TSTM,1.0,TSTM
46268,IN,TSTM,1.0,TSTM
46278,IN,TSTM,1.0,TSTM
46280,IN,TSTM,1.0,TSTM
46290,IN,TSTM,1.0,TSTM
46301,IN,TSTM,1.0,TSTM
46302,IN,TSTM,1.0,TSTM
46303,IN,TSTM,1.0,TSTM
46304,IN,TSTM,1.0,TSTM
46307,IN,TSTM,1.0,TSTM
46308,IN,TSTM,1.0,TSTM
46310,IN,TSTM,1.0,TSTM
46311,IN,TSTM,1.0,TSTM
46312,IN,TSTM,1.0,TSTM
46319,IN,TSTM,1.0,TSTM
46320,IN,TSTM,1.0,TSTM
46321,IN,TSTM,1.0,TSTM
46322,IN,TSTM,1.0,TSTM
46323,IN,TSTM,1.0,TSTM
46324,IN,TSTM,1.0,TSTM
46325,IN,TSTM,1.0,TSTM
46327,IN,TSTM,1.0,TSTM
46340,IN,TSTM,1.0,TSTM
46341,IN,TSTM,1.0,TSTM
46342,IN,TSTM,1.0,TSTM
46346,IN,TSTM,1.0,TSTM
46347,IN,TSTM,1.0,TSTM
46348,IN,TSTM,1.0,TSTM
46349,IN,TSTM,1.0,TSTM
46350,IN,TSTM,1.0,TSTM
46356,IN,TSTM,1.0,TSTM
46360,IN,TSTM,1.0,TSTM
46365,IN,TSTM,1.0,TSTM
46366,IN,TSTM,1.0,TSTM
46368,IN,TSTM,1.0,TSTM
46371,IN,TSTM,1.0,TSTM
46373,IN,TSTM,1.0,TSTM
46374,IN,TSTM,1.0,TSTM
46375,IN,TSTM,1.0,TSTM
46376,IN,TSTM,1.0,TSTM
46381,IN,TSTM,1.0,TSTM
46382,IN,TSTM,1.0,TSTM
46383,IN,TSTM,1.0,TSTM
46384,IN,TSTM,1.0,TSTM
46385,IN,TSTM,1.0,TSTM
46390,IN,TSTM,1.0,TSTM
46391,IN,TSTM,1.0,TSTM
46392,IN,TSTM,1.0,TSTM
46393,IN,TSTM,1.0,TSTM
46394,IN,TSTM,1.0,TSTM
46401,IN,TSTM,1.0,TSTM
46402,IN,TSTM,1.0,TSTM
46403,IN,TSTM,1.0,TSTM
46404,IN,TSTM,1.0,TSTM
46405,IN,TSTM,1.0,TSTM
46406,IN,TSTM,1.0,TSTM
46407,IN,TSTM,1.0,TSTM
46408,IN,TSTM,1.0,TSTM
46409,IN,TSTM,1.0,TSTM
46410,IN,TSTM,1.0,TSTM
46411,IN,TSTM,1.0,TSTM
46501,IN,TSTM,1.0,TSTM
46502,IN,TSTM,1.0,TSTM
46504,IN,TSTM,1.0,TSTM
46506,IN,TSTM,1.0,TSTM
46507,IN,TSTM,1.0,TSTM
46508,IN,TSTM,1.0,TSTM
46510,IN,TSTM,1.0,TSTM
46511,IN,TSTM,1.0,TSTM
46514,IN,TSTM,1.0,TSTM
46515,IN,TSTM,1.0,TSTM
46516,IN,TSTM,1.0,TSTM
46517,IN,TSTM,1.0,TSTM
46524,IN,TSTM,1.0,TSTM
46526,IN,TSTM,1.0,TSTM
46527,IN,TSTM,1.0,TSTM
46528,IN,TSTM,1.0,TSTM
46530,IN,TSTM,1.0,TSTM
46531,IN,TSTM,1.0,TSTM
46532,IN,TSTM,1.0,TSTM
46534,IN,TSTM,1.0,TSTM
46536,IN,TSTM,1.0,TSTM
46538,IN,TSTM,1.0,TSTM
46539,IN,TSTM,1.0,TSTM
46540,IN,TSTM,1.0,TSTM
46542,IN,TSTM,1.0,TSTM
46543,IN,TSTM,1.0,TSTM
46544,IN,TSTM,1.0,TSTM
46545,IN,TSTM,1.0,TSTM
46546,IN,TSTM,1.0,TSTM
46550,IN,TSTM,1.0,TSTM
46552,IN,TSTM,1.0,TSTM
46553,IN,TSTM,1.0,TSTM
46554,IN,TSTM,1.0,TSTM
46555,IN,TSTM,1.0,TSTM
46556,IN,TSTM,1.0,TSTM
46561,IN,TSTM,1.0,TSTM
46562,IN,TSTM,1.0,TSTM
46563,IN,TSTM,1.0,TSTM
46565,IN,TSTM,1.0,TSTM
46567,IN,TSTM,1.0,TSTM
46570,IN,TSTM,1.0,TSTM
46571,IN,TSTM,1.0,TSTM
46572,IN,TSTM,1.0,TSTM
46573,IN,TSTM,1.0,TSTM
46574,IN,TSTM,1.0,TSTM
46580,IN,TSTM,1.0,TSTM
46581,IN,TSTM,1.0,TSTM
46582,IN,TSTM,1.0,TSTM
46590,IN,TSTM,1.0,TSTM
46601,IN,TSTM,1.0,TSTM
46613,IN,TSTM,1.0,TSTM
46614,IN,TSTM,1.0,TSTM
46615,IN,TSTM,1.0,TSTM
46616,IN,TSTM,1.0,TSTM
46617,IN,TSTM,1.0,TSTM
46619,IN,TSTM,1.0,TSTM
46624,IN,TSTM,1.0,TSTM
46628,IN,TSTM,1.0,TSTM
46634,IN,TSTM,1.0,TSTM
46635,IN,TSTM,1.0,TSTM
46637,IN,TSTM,1.0,TSTM
46660,IN,TSTM,1.0,TSTM
46680,IN,TSTM,1.0,TSTM
46701,IN,TSTM,1.0,TSTM
46702,IN,TSTM,1.0,TSTM
46703,IN,TSTM,1.0,TSTM
46704,IN,TSTM,1.0,TSTM
46705,IN,TSTM,1.0,TSTM
46706,IN,TSTM,1.0,TSTM
46710,IN,TSTM,1.0,TSTM
46711,IN,TSTM,1.0,TSTM
46714,IN,TSTM,1.0,TSTM
46721,IN,TSTM,1.0,TSTM
46723,IN,TSTM,1.0,TSTM
46725,IN,TSTM,1.0,TSTM
46730,IN,TSTM,1.0,TSTM
46731,IN,TSTM,1.0,TSTM
46732,IN,TSTM,1.0,TSTM
46733,IN,TSTM,1.0,TSTM
46737,IN,TSTM,1.0,TSTM
46738,IN,TSTM,1.0,TSTM
46740,IN,TSTM,1.0,TSTM
46741,IN,TSTM,1.0,TSTM
46742,IN,TSTM,1.0,TSTM
46743,IN,TSTM,1.0,TSTM
46745,IN,TSTM,1.0,TSTM
46746,IN,TSTM,1.0,TSTM
46747,IN,TSTM,1.0,TSTM
46748,IN,TSTM,1.0,TSTM
46750,IN,TSTM,1.0,TSTM
46755,IN,TSTM,1.0,TSTM
46759,IN,TSTM,1.0,TSTM
46760,IN,TSTM,1.0,TSTM
46761,IN,TSTM,1.0,TSTM
46763,IN,TSTM,1.0,TSTM
46764,IN,TSTM,1.0,TSTM
46765,IN,TSTM,1.0,TSTM
46766,IN,TSTM,1.0,TSTM
46767,IN,TSTM,1.0,TSTM
46770,IN,TSTM,1.0,TSTM
46772,IN,TSTM,1.0,TSTM
46773,IN,TSTM,1.0,TSTM
46774,IN,TSTM,1.0,TSTM
46776,IN,TSTM,1.0,TSTM
46777,IN,TSTM,1.0,TSTM
46778,IN,TSTM,1.0,TSTM
46779,IN,TSTM,1.0,TSTM
46781,IN,TSTM,1.0,TSTM
46783,IN,TSTM,1.0,TSTM
46784,IN,TSTM,1.0,TSTM
46785,IN,TSTM,1.0,TSTM
46787,IN,TSTM,1.0,TSTM
46788,IN,TSTM,1.0,TSTM
46791,IN,TSTM,1.0,TSTM
46792,IN,TSTM,1.0,TSTM
46793,IN,TSTM,1.0,TSTM
46794,IN,TSTM,1.0,TSTM
46795,IN,TSTM,1.0,TSTM
46796,IN,TSTM,1.0,TSTM
46797,IN,TSTM,1.0,TSTM
46798,IN,TSTM,1.0,TSTM
46799,IN,TSTM,1.0,TSTM
46802,IN,TSTM,1.0,TSTM
46803,IN,TSTM,1.0,TSTM
46804,IN,TSTM,1.0,TSTM
46805,IN,TSTM,1.0,TSTM
46806,IN,TSTM,1.0,TSTM
46807,IN,TSTM,1.0,TSTM
46808,IN,TSTM,1.0,TSTM
46809,IN,TSTM,1.0,TSTM
46814,IN,TSTM,1.0,TSTM
46815,IN,TSTM,1.0,TSTM
46816,IN,TSTM,1.0,TSTM
46818,IN,TSTM,1.0,TSTM
46819,IN,TSTM,1.0,TSTM
46825,IN,TSTM,1.0,TSTM
46835,IN,TSTM,1.0,TSTM
46845,IN,TSTM,1.0,TSTM
46850,IN,TSTM,1.0,TSTM
46851,IN,TSTM,1.0,TSTM
46852,IN,TSTM,1.0,TSTM
46853,IN,TSTM,1.0,TSTM
46854,IN,TSTM,1.0,TSTM
46855,IN,TSTM,1.0,TSTM
46856,IN,TSTM,1.0,TSTM
46857,IN,TSTM,1.0,TSTM
46858,IN,TSTM,1.0,TSTM
46859,IN,TSTM,1.0,TSTM
46860,IN,TSTM,1.0,TSTM
46861,IN,TSTM,1.0,TSTM
46862,IN,TSTM,1.0,TSTM
46863,IN,TSTM,1.0,TSTM
46864,IN,TSTM,1.0,TSTM
46865,IN,TSTM,1.0,TSTM
46866,IN,TSTM,1.0,TSTM
46867,IN,TSTM,1.0,TSTM
46868,IN,TSTM,1.0,TSTM
46869,IN,TSTM,1.0,TSTM
46885,IN,TSTM,1.0,TSTM
46895,IN,TSTM,1.0,TSTM
46898,IN,TSTM,1.0,TSTM
46899,IN,TSTM,1.0,TSTM
46901,IN,TSTM,1.0,TSTM
46902,IN,TSTM,1.0,TSTM
46903,IN,TSTM,1.0,TSTM
46904,IN,TSTM,1.0,TSTM
46910,IN,TSTM,1.0,TSTM
46911,IN,TSTM,1.0,TSTM
46913,IN,TSTM,1.0,TSTM
46914,IN,TSTM,1.0,TSTM
46915,IN,TSTM,1.0,TSTM
46916,IN,TSTM,1.0,TSTM
46917,IN,TSTM,1.0,TSTM
46919,IN,TSTM,1.0,TSTM
46920,IN,TSTM,1.0,TSTM
46923,IN,TSTM,1.0,TSTM
46926,IN,TSTM,1.0,TSTM
46928,IN,TSTM,1.0,TSTM
46929,IN,TSTM,1.0,TSTM
46930,IN,TSTM,1.0,TSTM
46931,IN,TSTM,1.0,TSTM
46932,IN,TSTM,1.0,TSTM
46933,IN,TSTM,1.0,TSTM
46936,IN,TSTM,1.0,TSTM
46937,IN,TSTM,1.0,TSTM
46938,IN,TSTM,1.0,TSTM
46939,IN,TSTM,1.0,TSTM
46940,IN,TSTM,1.0,TSTM
46941,IN,TSTM,1.0,TSTM
46943,IN,TSTM,1.0,TSTM
46946,IN,TSTM,1.0,TSTM
46947,IN,TSTM,1.0,TSTM
46950,IN,TSTM,1.0,TSTM
46951,IN,TSTM,1.0,TSTM
46952,IN,TSTM,1.0,TSTM
46953,IN,TSTM,1.0,TSTM
46957,IN,TSTM,1.0,TSTM
46958,IN,TSTM,1.0,TSTM
46959,IN,TSTM,1.0,TSTM
46960,IN,TSTM,1.0,TSTM
46961,IN,TSTM,1.0,TSTM
46962,IN,TSTM,1.0,TSTM
46967,IN,TSTM,1.0,TSTM
46968,IN,TSTM,1.0,TSTM
46970,IN,TSTM,1.0,TSTM
46971,IN,TSTM,1.0,TSTM
46974,IN,TSTM,1.0,TSTM
46975,IN,TSTM,1.0,TSTM
46977,IN,TSTM,1.0,TSTM
46978,IN,TSTM,1.0,TSTM
46979,IN,TSTM,1.0,TSTM
46980,IN,TSTM,1.0,TSTM
46982,IN,TSTM,1.0,TSTM
46984,IN,TSTM,1.0,TSTM
46985,IN,TSTM,1.0,TSTM
46986,IN,TSTM,1.0,TSTM
46987,IN,TSTM,1.0,TSTM
46988,IN,TSTM,1.0,TSTM
46989,IN,TSTM,1.0,TSTM
46990,IN,TSTM,1.0,TSTM
46991,IN,TSTM,1.0,TSTM
46992,IN,TSTM,1.0,TSTM
46994,IN,TSTM,1.0,TSTM
46995,IN,TSTM,1.0,TSTM
46996,IN,TSTM,1.0,TSTM
46998,IN,TSTM,1.0,TSTM
47003,IN,TSTM,1.0,TSTM
47006,IN,TSTM,1.0,TSTM
47010,IN,TSTM,1.0,TSTM
47012,IN,TSTM,1.0,TSTM
47016,IN,TSTM,1.0,TSTM
47024,IN,TSTM,1.0,TSTM
47030,IN,TSTM,1.0,TSTM
47035,IN,TSTM,1.0,TSTM
47036,IN,TSTM,1.0,TSTM
47201,IN,TSTM,1.0,TSTM
47202,IN,TSTM,1.0,TSTM
47203,IN,TSTM,1.0,TSTM
47226,IN,TSTM,1.0,TSTM
47232,IN,TSTM,1.0,TSTM
47234,IN,TSTM,1.0,TSTM
47235,IN,TSTM,1.0,TSTM
47236,IN,TSTM,1.0,TSTM
47240,IN,TSTM,1.0,TSTM
47244,IN,TSTM,1.0,TSTM
47246,IN,TSTM,1.0,TSTM
47247,IN,TSTM,1.0,TSTM
47260,IN,TSTM,1.0,TSTM
47264,IN,TSTM,1.0,TSTM
47272,IN,TSTM,1.0,TSTM
47273,IN,TSTM,1.0,TSTM
47274,IN,TSTM,1.0,TSTM
47280,IN,TSTM,1.0,TSTM
47283,IN,TSTM,1.0,TSTM
47302,IN,TSTM,1.0,TSTM
47303,IN,TSTM,1.0,TSTM
47304,IN,TSTM,1.0,TSTM
47305,IN,TSTM,1.0,TSTM
47307,IN,TSTM,1.0,TSTM
47308,IN,TSTM,1.0,TSTM
47320,IN,TSTM,1.0,TSTM
47324,IN,TSTM,1.0,TSTM
47325,IN,TSTM,1.0,TSTM
47326,IN,TSTM,1.0,TSTM
47327,IN,TSTM,1.0,TSTM
47330,IN,TSTM,1.0,TSTM
47331,IN,TSTM,1.0,TSTM
47334,IN,TSTM,1.0,TSTM
47336,IN,TSTM,1.0,TSTM
47337,IN,TSTM,1.0,TSTM
47338,IN,TSTM,1.0,TSTM
47339,IN,TSTM,1.0,TSTM
47340,IN,TSTM,1.0,TSTM
47341,IN,TSTM,1.0,TSTM
47342,IN,TSTM,1.0,TSTM
47345,IN,TSTM,1.0,TSTM
47346,IN,TSTM,1.0,TSTM
47348,IN,TSTM,1.0,TSTM
47351,IN,TSTM,1.0,TSTM
47352,IN,TSTM,1.0,TSTM
47353,IN,TSTM,1.0,TSTM
47354,IN,TSTM,1.0,TSTM
47355,IN,TSTM,1.0,TSTM
47356,IN,TSTM,1.0,TSTM
47357,IN,TSTM,1.0,TSTM
47358,IN,TSTM,1.0,TSTM
