STD_ZIP5,STUSPS,event_index,category,ISSUE_TIME,START_TIME,END_TIME
00733,PR,0,N/S,202401300600,202401301200,202402061200
00735,PR,0,N/S,202401300600,202401301200,202402061200
00736,PR,0,N/S,202401300600,202401301200,202402061200
00737,PR,0,N/S,202401300600,202401301200,202402061200
00738,PR,0,N/S,202401300600,202401301200,202402061200
00739,PR,0,N/S,202401300600,202401301200,202402061200
00740,PR,0,N/S,202401300600,202401301200,202402061200
00741,PR,0,N/S,202401300600,202401301200,202402061200
00744,PR,0,N/S,202401300600,202401301200,202402061200
00745,PR,0,N/S,202401300600,202401301200,202402061200
00751,PR,0,N/S,202401300600,202401301200,202402061200
00754,PR,0,N/S,202401300600,202401301200,202402061200
00757,PR,0,N/S,202401300600,202401301200,202402061200
00765,PR,0,N/S,202401300600,202401301200,202402061200
00766,PR,0,N/S,202401300600,202401301200,202402061200
00767,PR,0,N/S,202401300600,202401301200,202402061200
00769,PR,0,N/S,202401300600,202401301200,202402061200
00771,PR,0,N/S,202401300600,202401301200,202402061200
00772,PR,0,N/S,202401300600,202401301200,202402061200
00773,PR,0,N/S,202401300600,202401301200,202402061200
00777,PR,0,N/S,202401300600,202401301200,202402061200
00778,PR,0,N/S,202401300600,202401301200,202402061200
00780,PR,0,N/S,202401300600,202401301200,202402061200
00782,PR,0,N/S,202401300600,202401301200,202402061200
00783,PR,0,N/S,202401300600,202401301200,202402061200
00784,PR,0,N/S,202401300600,202401301200,202402061200
00785,PR,0,N/S,202401300600,202401301200,202402061200
00791,PR,0,N/S,202401300600,202401301200,202402061200
00792,PR,0,N/S,202401300600,202401301200,202402061200
00794,PR,0,N/S,202401300600,202401301200,202402061200
00795,PR,0,N/S,202401300600,202401301200,202402061200
00801,VI,0,N/S,202401300600,202401301200,202402061200
00802,VI,0,N/S,202401300600,202401301200,202402061200
00803,VI,0,N/S,202401300600,202401301200,202402061200
00804,VI,0,N/S,202401300600,202401301200,202402061200
00820,VI,0,N/S,202401300600,202401301200,202402061200
00830,VI,0,N/S,202401300600,202401301200,202402061200
00831,VI,0,N/S,202401300600,202401301200,202402061200
00840,VI,0,N/S,202401300600,202401301200,202402061200
00850,VI,0,N/S,202401300600,202401301200,202402061200
00901,PR,0,N/S,202401300600,202401301200,202402061200
00902,PR,0,N/S,202401300600,202401301200,202402061200
00907,PR,0,N/S,202401300600,202401301200,202402061200
00908,PR,0,N/S,202401300600,202401301200,202402061200
00909,PR,0,N/S,202401300600,202401301200,202402061200
00910,PR,0,N/S,202401300600,202401301200,202402061200
00911,PR,0,N/S,202401300600,202401301200,202402061200
00912,PR,0,N/S,202401300600,202401301200,202402061200
00913,PR,0,N/S,202401300600,202401301200,202402061200
00914,PR,0,N/S,202401300600,202401301200,202402061200
00915,PR,0,N/S,202401300600,202401301200,202402061200
00916,PR,0,N/S,202401300600,202401301200,202402061200
00917,PR,0,N/S,202401300600,202401301200,202402061200
00918,PR,0,N/S,202401300600,202401301200,202402061200
00919,PR,0,N/S,202401300600,202401301200,202402061200
00920,PR,0,N/S,202401300600,202401301200,202402061200
00921,PR,0,N/S,202401300600,202401301200,202402061200
00922,PR,0,N/S,202401300600,202401301200,202402061200
00923,PR,0,N/S,202401300600,202401301200,202402061200
00924,PR,0,N/S,202401300600,202401301200,202402061200
00925,PR,0,N/S,202401300600,202401301200,202402061200
00926,PR,0,N/S,202401300600,202401301200,202402061200
00927,PR,0,N/S,202401300600,202401301200,202402061200
00928,PR,0,N/S,202401300600,202401301200,202402061200
00929,PR,0,N/S,202401300600,202401301200,202402061200
00931,PR,0,N/S,202401300600,202401301200,202402061200
00934,PR,0,N/S,202401300600,202401301200,202402061200
00936,PR,0,N/S,202401300600,202401301200,202402061200
00937,PR,0,N/S,202401300600,202401301200,202402061200
00940,PR,0,N/S,202401300600,202401301200,202402061200
00949,PR,0,N/S,202401300600,202401301200,202402061200
00950,PR,0,N/S,202401300600,202401301200,202402061200
00951,PR,0,N/S,202401300600,202401301200,202402061200
00952,PR,0,N/S,202401300600,202401301200,202402061200
00953,PR,0,N/S,202401300600,202401301200,202402061200
00954,PR,0,N/S,202401300600,202401301200,202402061200
00956,PR,0,N/S,202401300600,202401301200,202402061200
00957,PR,0,N/S,202401300600,202401301200,202402061200
00958,PR,0,N/S,202401300600,202401301200,202402061200
00959,PR,0,N/S,202401300600,202401301200,202402061200
00960,PR,0,N/S,202401300600,202401301200,202402061200
00961,PR,0,N/S,202401300600,202401301200,202402061200
00962,PR,0,N/S,202401300600,202401301200,202402061200
00963,PR,0,N/S,202401300600,202401301200,202402061200
00965,PR,0,N/S,202401300600,202401301200,202402061200
00966,PR,0,N/S,202401300600,202401301200,202402061200
00968,PR,0,N/S,202401300600,202401301200,202402061200
00969,PR,0,N/S,202401300600,202401301200,202402061200
00970,PR,0,N/S,202401300600,202401301200,202402061200
00971,PR,0,N/S,202401300600,202401301200,202402061200
00976,PR,0,N/S,202401300600,202401301200,202402061200
00977,PR,0,N/S,202401300600,202401301200,202402061200
00979,PR,0,N/S,202401300600,202401301200,202402061200
00981,PR,0,N/S,202401300600,202401301200,202402061200
00982,PR,0,N/S,202401300600,202401301200,202402061200
00983,PR,0,N/S,202401300600,202401301200,202402061200
00984,PR,0,N/S,202401300600,202401301200,202402061200
00985,PR,0,N/S,202401300600,202401301200,202402061200
00986,PR,0,N/S,202401300600,202401301200,202402061200
00987,PR,0,N/S,202401300600,202401301200,202402061200
00988,PR,0,N/S,202401300600,202401301200,202402061200
01001,MA,0,N/S,202401300600,202401301200,202402061200
01002,MA,0,N/S,202401300600,202401301200,202402061200
01003,MA,0,N/S,202401300600,202401301200,202402061200
01004,MA,0,N/S,202401300600,202401301200,202402061200
01005,MA,0,N/S,202401300600,202401301200,202402061200
01007,MA,0,N/S,202401300600,202401301200,202402061200
01008,MA,0,N/S,202401300600,202401301200,202402061200
01010,MA,0,N/S,202401300600,202401301200,202402061200
01011,MA,0,N/S,202401300600,202401301200,202402061200
01012,MA,0,N/S,202401300600,202401301200,202402061200
01013,MA,0,N/S,202401300600,202401301200,202402061200
01014,MA,0,N/S,202401300600,202401301200,202402061200
01020,MA,0,N/S,202401300600,202401301200,202402061200
01021,MA,0,N/S,202401300600,202401301200,202402061200
01022,MA,0,N/S,202401300600,202401301200,202402061200
01026,MA,0,N/S,202401300600,202401301200,202402061200
01027,MA,0,N/S,202401300600,202401301200,202402061200
01028,MA,0,N/S,202401300600,202401301200,202402061200
01030,MA,0,N/S,202401300600,202401301200,202402061200
01031,MA,0,N/S,202401300600,202401301200,202402061200
01032,MA,0,N/S,202401300600,202401301200,202402061200
01033,MA,0,N/S,202401300600,202401301200,202402061200
01034,MA,0,N/S,202401300600,202401301200,202402061200
01035,MA,0,N/S,202401300600,202401301200,202402061200
01036,MA,0,N/S,202401300600,202401301200,202402061200
01038,MA,0,N/S,202401300600,202401301200,202402061200
01039,MA,0,N/S,202401300600,202401301200,202402061200
01040,MA,0,N/S,202401300600,202401301200,202402061200
01041,MA,0,N/S,202401300600,202401301200,202402061200
01050,MA,0,N/S,202401300600,202401301200,202402061200
01053,MA,0,N/S,202401300600,202401301200,202402061200
01054,MA,0,N/S,202401300600,202401301200,202402061200
01056,MA,0,N/S,202401300600,202401301200,202402061200
01057,MA,0,N/S,202401300600,202401301200,202402061200
01060,MA,0,N/S,202401300600,202401301200,202402061200
01061,MA,0,N/S,202401300600,202401301200,202402061200
01062,MA,0,N/S,202401300600,202401301200,202402061200
01068,MA,0,N/S,202401300600,202401301200,202402061200
01069,MA,0,N/S,202401300600,202401301200,202402061200
01070,MA,0,N/S,202401300600,202401301200,202402061200
01071,MA,0,N/S,202401300600,202401301200,202402061200
01072,MA,0,N/S,202401300600,202401301200,202402061200
01073,MA,0,N/S,202401300600,202401301200,202402061200
01075,MA,0,N/S,202401300600,202401301200,202402061200
01077,MA,0,N/S,202401300600,202401301200,202402061200
01080,MA,0,N/S,202401300600,202401301200,202402061200
01081,MA,0,N/S,202401300600,202401301200,202402061200
01082,MA,0,N/S,202401300600,202401301200,202402061200
01084,MA,0,N/S,202401300600,202401301200,202402061200
01085,MA,0,N/S,202401300600,202401301200,202402061200
01088,MA,0,N/S,202401300600,202401301200,202402061200
01089,MA,0,N/S,202401300600,202401301200,202402061200
01090,MA,0,N/S,202401300600,202401301200,202402061200
01095,MA,0,N/S,202401300600,202401301200,202402061200
01096,MA,0,N/S,202401300600,202401301200,202402061200
01098,MA,0,N/S,202401300600,202401301200,202402061200
01101,MA,0,N/S,202401300600,202401301200,202402061200
01103,MA,0,N/S,202401300600,202401301200,202402061200
01104,MA,0,N/S,202401300600,202401301200,202402061200
01105,MA,0,N/S,202401300600,202401301200,202402061200
01106,MA,0,N/S,202401300600,202401301200,202402061200
01107,MA,0,N/S,202401300600,202401301200,202402061200
01108,MA,0,N/S,202401300600,202401301200,202402061200
01109,MA,0,N/S,202401300600,202401301200,202402061200
01116,MA,0,N/S,202401300600,202401301200,202402061200
01118,MA,0,N/S,202401300600,202401301200,202402061200
01119,MA,0,N/S,202401300600,202401301200,202402061200
01128,MA,0,N/S,202401300600,202401301200,202402061200
01129,MA,0,N/S,202401300600,202401301200,202402061200
01138,MA,0,N/S,202401300600,202401301200,202402061200
01139,MA,0,N/S,202401300600,202401301200,202402061200
01151,MA,0,N/S,202401300600,202401301200,202402061200
01201,MA,0,N/S,202401300600,202401301200,202402061200
01202,MA,0,N/S,202401300600,202401301200,202402061200
01220,MA,0,N/S,202401300600,202401301200,202402061200
01222,MA,0,N/S,202401300600,202401301200,202402061200
01223,MA,0,N/S,202401300600,202401301200,202402061200
01224,MA,0,N/S,202401300600,202401301200,202402061200
01225,MA,0,N/S,202401300600,202401301200,202402061200
01226,MA,0,N/S,202401300600,202401301200,202402061200
01227,MA,0,N/S,202401300600,202401301200,202402061200
01230,MA,0,N/S,202401300600,202401301200,202402061200
01235,MA,0,N/S,202401300600,202401301200,202402061200
01236,MA,0,N/S,202401300600,202401301200,202402061200
01237,MA,0,N/S,202401300600,202401301200,202402061200
01238,MA,0,N/S,202401300600,202401301200,202402061200
01240,MA,0,N/S,202401300600,202401301200,202402061200
01245,MA,0,N/S,202401300600,202401301200,202402061200
01247,MA,0,N/S,202401300600,202401301200,202402061200
01253,MA,0,N/S,202401300600,202401301200,202402061200
01254,MA,0,N/S,202401300600,202401301200,202402061200
01255,MA,0,N/S,202401300600,202401301200,202402061200
01256,MA,0,N/S,202401300600,202401301200,202402061200
01257,MA,0,N/S,202401300600,202401301200,202402061200
01258,MA,0,N/S,202401300600,202401301200,202402061200
01259,MA,0,N/S,202401300600,202401301200,202402061200
01266,MA,0,N/S,202401300600,202401301200,202402061200
01267,MA,0,N/S,202401300600,202401301200,202402061200
01270,MA,0,N/S,202401300600,202401301200,202402061200
01301,MA,0,N/S,202401300600,202401301200,202402061200
01302,MA,0,N/S,202401300600,202401301200,202402061200
01330,MA,0,N/S,202401300600,202401301200,202402061200
01331,MA,0,N/S,202401300600,202401301200,202402061200
01337,MA,0,N/S,202401300600,202401301200,202402061200
01338,MA,0,N/S,202401300600,202401301200,202402061200
01339,MA,0,N/S,202401300600,202401301200,202402061200
01340,MA,0,N/S,202401300600,202401301200,202402061200
01341,MA,0,N/S,202401300600,202401301200,202402061200
01342,MA,0,N/S,202401300600,202401301200,202402061200
01343,MA,0,N/S,202401300600,202401301200,202402061200
01344,MA,0,N/S,202401300600,202401301200,202402061200
01346,MA,0,N/S,202401300600,202401301200,202402061200
01349,MA,0,N/S,202401300600,202401301200,202402061200
01350,MA,0,N/S,202401300600,202401301200,202402061200
01351,MA,0,N/S,202401300600,202401301200,202402061200
01354,MA,0,N/S,202401300600,202401301200,202402061200
01355,MA,0,N/S,202401300600,202401301200,202402061200
01360,MA,0,N/S,202401300600,202401301200,202402061200
01364,MA,0,N/S,202401300600,202401301200,202402061200
01366,MA,0,N/S,202401300600,202401301200,202402061200
01367,MA,0,N/S,202401300600,202401301200,202402061200
01368,MA,0,N/S,202401300600,202401301200,202402061200
01370,MA,0,N/S,202401300600,202401301200,202402061200
01373,MA,0,N/S,202401300600,202401301200,202402061200
01375,MA,0,N/S,202401300600,202401301200,202402061200
01376,MA,0,N/S,202401300600,202401301200,202402061200
01378,MA,0,N/S,202401300600,202401301200,202402061200
01379,MA,0,N/S,202401300600,202401301200,202402061200
01380,MA,0,N/S,202401300600,202401301200,202402061200
01420,MA,0,N/S,202401300600,202401301200,202402061200
01430,MA,0,N/S,202401300600,202401301200,202402061200
01431,MA,0,N/S,202401300600,202401301200,202402061200
01432,MA,0,N/S,202401300600,202401301200,202402061200
01434,MA,0,N/S,202401300600,202401301200,202402061200
01436,MA,0,N/S,202401300600,202401301200,202402061200
01438,MA,0,N/S,202401300600,202401301200,202402061200
01440,MA,0,N/S,202401300600,202401301200,202402061200
01450,MA,0,N/S,202401300600,202401301200,202402061200
01451,MA,0,N/S,202401300600,202401301200,202402061200
01452,MA,0,N/S,202401300600,202401301200,202402061200
01453,MA,0,N/S,202401300600,202401301200,202402061200
01460,MA,0,N/S,202401300600,202401301200,202402061200
01462,MA,0,N/S,202401300600,202401301200,202402061200
01463,MA,0,N/S,202401300600,202401301200,202402061200
01464,MA,0,N/S,202401300600,202401301200,202402061200
01468,MA,0,N/S,202401300600,202401301200,202402061200
01469,MA,0,N/S,202401300600,202401301200,202402061200
01473,MA,0,N/S,202401300600,202401301200,202402061200
01474,MA,0,N/S,202401300600,202401301200,202402061200
01475,MA,0,N/S,202401300600,202401301200,202402061200
01501,MA,0,N/S,202401300600,202401301200,202402061200
01503,MA,0,N/S,202401300600,202401301200,202402061200
01504,MA,0,N/S,202401300600,202401301200,202402061200
01505,MA,0,N/S,202401300600,202401301200,202402061200
01506,MA,0,N/S,202401300600,202401301200,202402061200
01507,MA,0,N/S,202401300600,202401301200,202402061200
01508,MA,0,N/S,202401300600,202401301200,202402061200
01509,MA,0,N/S,202401300600,202401301200,202402061200
01510,MA,0,N/S,202401300600,202401301200,202402061200
01515,MA,0,N/S,202401300600,202401301200,202402061200
01516,MA,0,N/S,202401300600,202401301200,202402061200
01518,MA,0,N/S,202401300600,202401301200,202402061200
01519,MA,0,N/S,202401300600,202401301200,202402061200
01520,MA,0,N/S,202401300600,202401301200,202402061200
01521,MA,0,N/S,202401300600,202401301200,202402061200
01522,MA,0,N/S,202401300600,202401301200,202402061200
01523,MA,0,N/S,202401300600,202401301200,202402061200
01524,MA,0,N/S,202401300600,202401301200,202402061200
01525,MA,0,N/S,202401300600,202401301200,202402061200
01527,MA,0,N/S,202401300600,202401301200,202402061200
01529,MA,0,N/S,202401300600,202401301200,202402061200
01531,MA,0,N/S,202401300600,202401301200,202402061200
01532,MA,0,N/S,202401300600,202401301200,202402061200
01534,MA,0,N/S,202401300600,202401301200,202402061200
01535,MA,0,N/S,202401300600,202401301200,202402061200
01536,MA,0,N/S,202401300600,202401301200,202402061200
01537,MA,0,N/S,202401300600,202401301200,202402061200
01538,MA,0,N/S,202401300600,202401301200,202402061200
01540,MA,0,N/S,202401300600,202401301200,202402061200
01541,MA,0,N/S,202401300600,202401301200,202402061200
01542,MA,0,N/S,202401300600,202401301200,202402061200
01543,MA,0,N/S,202401300600,202401301200,202402061200
01545,MA,0,N/S,202401300600,202401301200,202402061200
01550,MA,0,N/S,202401300600,202401301200,202402061200
01560,MA,0,N/S,202401300600,202401301200,202402061200
01562,MA,0,N/S,202401300600,202401301200,202402061200
01564,MA,0,N/S,202401300600,202401301200,202402061200
01566,MA,0,N/S,202401300600,202401301200,202402061200
01568,MA,0,N/S,202401300600,202401301200,202402061200
01569,MA,0,N/S,202401300600,202401301200,202402061200
01570,MA,0,N/S,202401300600,202401301200,202402061200
01571,MA,0,N/S,202401300600,202401301200,202402061200
01581,MA,0,N/S,202401300600,202401301200,202402061200
01583,MA,0,N/S,202401300600,202401301200,202402061200
01585,MA,0,N/S,202401300600,202401301200,202402061200
01586,MA,0,N/S,202401300600,202401301200,202402061200
01588,MA,0,N/S,202401300600,202401301200,202402061200
01590,MA,0,N/S,202401300600,202401301200,202402061200
01601,MA,0,N/S,202401300600,202401301200,202402061200
01602,MA,0,N/S,202401300600,202401301200,202402061200
01603,MA,0,N/S,202401300600,202401301200,202402061200
01604,MA,0,N/S,202401300600,202401301200,202402061200
01605,MA,0,N/S,202401300600,202401301200,202402061200
01606,MA,0,N/S,202401300600,202401301200,202402061200
01607,MA,0,N/S,202401300600,202401301200,202402061200
01608,MA,0,N/S,202401300600,202401301200,202402061200
01609,MA,0,N/S,202401300600,202401301200,202402061200
01610,MA,0,N/S,202401300600,202401301200,202402061200
01611,MA,0,N/S,202401300600,202401301200,202402061200
01612,MA,0,N/S,202401300600,202401301200,202402061200
01613,MA,0,N/S,202401300600,202401301200,202402061200
01701,MA,0,N/S,202401300600,202401301200,202402061200
01702,MA,0,N/S,202401300600,202401301200,202402061200
01703,MA,0,N/S,202401300600,202401301200,202402061200
01704,MA,0,N/S,202401300600,202401301200,202402061200
01718,MA,0,N/S,202401300600,202401301200,202402061200
01719,MA,0,N/S,202401300600,202401301200,202402061200
01720,MA,0,N/S,202401300600,202401301200,202402061200
01721,MA,0,N/S,202401300600,202401301200,202402061200
01730,MA,0,N/S,202401300600,202401301200,202402061200
01731,MA,0,N/S,202401300600,202401301200,202402061200
01740,MA,0,N/S,202401300600,202401301200,202402061200
01741,MA,0,N/S,202401300600,202401301200,202402061200
01742,MA,0,N/S,202401300600,202401301200,202402061200
01745,MA,0,N/S,202401300600,202401301200,202402061200
01746,MA,0,N/S,202401300600,202401301200,202402061200
01747,MA,0,N/S,202401300600,202401301200,202402061200
01748,MA,0,N/S,202401300600,202401301200,202402061200
01749,MA,0,N/S,202401300600,202401301200,202402061200
01752,MA,0,N/S,202401300600,202401301200,202402061200
01754,MA,0,N/S,202401300600,202401301200,202402061200
01756,MA,0,N/S,202401300600,202401301200,202402061200
01757,MA,0,N/S,202401300600,202401301200,202402061200
01760,MA,0,N/S,202401300600,202401301200,202402061200
01770,MA,0,N/S,202401300600,202401301200,202402061200
01772,MA,0,N/S,202401300600,202401301200,202402061200
01773,MA,0,N/S,202401300600,202401301200,202402061200
01775,MA,0,N/S,202401300600,202401301200,202402061200
01776,MA,0,N/S,202401300600,202401301200,202402061200
01778,MA,0,N/S,202401300600,202401301200,202402061200
01801,MA,0,N/S,202401300600,202401301200,202402061200
01803,MA,0,N/S,202401300600,202401301200,202402061200
01810,MA,0,N/S,202401300600,202401301200,202402061200
01821,MA,0,N/S,202401300600,202401301200,202402061200
01822,MA,0,N/S,202401300600,202401301200,202402061200
01824,MA,0,N/S,202401300600,202401301200,202402061200
01826,MA,0,N/S,202401300600,202401301200,202402061200
01827,MA,0,N/S,202401300600,202401301200,202402061200
01830,MA,0,N/S,202401300600,202401301200,202402061200
01831,MA,0,N/S,202401300600,202401301200,202402061200
01832,MA,0,N/S,202401300600,202401301200,202402061200
01833,MA,0,N/S,202401300600,202401301200,202402061200
01834,MA,0,N/S,202401300600,202401301200,202402061200
01835,MA,0,N/S,202401300600,202401301200,202402061200
01840,MA,0,N/S,202401300600,202401301200,202402061200
01841,MA,0,N/S,202401300600,202401301200,202402061200
01842,MA,0,N/S,202401300600,202401301200,202402061200
01843,MA,0,N/S,202401300600,202401301200,202402061200
01844,MA,0,N/S,202401300600,202401301200,202402061200
01845,MA,0,N/S,202401300600,202401301200,202402061200
01850,MA,0,N/S,202401300600,202401301200,202402061200
01851,MA,0,N/S,202401300600,202401301200,202402061200
01852,MA,0,N/S,202401300600,202401301200,202402061200
01853,MA,0,N/S,202401300600,202401301200,202402061200
01854,MA,0,N/S,202401300600,202401301200,202402061200
01860,MA,0,N/S,202401300600,202401301200,202402061200
01862,MA,0,N/S,202401300600,202401301200,202402061200
01863,MA,0,N/S,202401300600,202401301200,202402061200
01864,MA,0,N/S,202401300600,202401301200,202402061200
01865,MA,0,N/S,202401300600,202401301200,202402061200
01867,MA,0,N/S,202401300600,202401301200,202402061200
01876,MA,0,N/S,202401300600,202401301200,202402061200
01879,MA,0,N/S,202401300600,202401301200,202402061200
01880,MA,0,N/S,202401300600,202401301200,202402061200
01886,MA,0,N/S,202401300600,202401301200,202402061200
01887,MA,0,N/S,202401300600,202401301200,202402061200
01888,MA,0,N/S,202401300600,202401301200,202402061200
01890,MA,0,N/S,202401300600,202401301200,202402061200
01901,MA,0,N/S,202401300600,202401301200,202402061200
01902,MA,0,N/S,202401300600,202401301200,202402061200
01903,MA,0,N/S,202401300600,202401301200,202402061200
01904,MA,0,N/S,202401300600,202401301200,202402061200
01905,MA,0,N/S,202401300600,202401301200,202402061200
01906,MA,0,N/S,202401300600,202401301200,202402061200
01907,MA,0,N/S,202401300600,202401301200,202402061200
01908,MA,0,N/S,202401300600,202401301200,202402061200
01913,MA,0,N/S,202401300600,202401301200,202402061200
01915,MA,0,N/S,202401300600,202401301200,202402061200
01921,MA,0,N/S,202401300600,202401301200,202402061200
01922,MA,0,N/S,202401300600,202401301200,202402061200
01923,MA,0,N/S,202401300600,202401301200,202402061200
01929,MA,0,N/S,202401300600,202401301200,202402061200
01930,MA,0,N/S,202401300600,202401301200,202402061200
01931,MA,0,N/S,202401300600,202401301200,202402061200
01936,MA,0,N/S,202401300600,202401301200,202402061200
01938,MA,0,N/S,202401300600,202401301200,202402061200
01940,MA,0,N/S,202401300600,202401301200,202402061200
01944,MA,0,N/S,202401300600,202401301200,202402061200
01945,MA,0,N/S,202401300600,202401301200,202402061200
01949,MA,0,N/S,202401300600,202401301200,202402061200
01950,MA,0,N/S,202401300600,202401301200,202402061200
01951,MA,0,N/S,202401300600,202401301200,202402061200
01952,MA,0,N/S,202401300600,202401301200,202402061200
01960,MA,0,N/S,202401300600,202401301200,202402061200
01961,MA,0,N/S,202401300600,202401301200,202402061200
01965,MA,0,N/S,202401300600,202401301200,202402061200
01966,MA,0,N/S,202401300600,202401301200,202402061200
01969,MA,0,N/S,202401300600,202401301200,202402061200
01970,MA,0,N/S,202401300600,202401301200,202402061200
01971,MA,0,N/S,202401300600,202401301200,202402061200
01982,MA,0,N/S,202401300600,202401301200,202402061200
01983,MA,0,N/S,202401300600,202401301200,202402061200
01984,MA,0,N/S,202401300600,202401301200,202402061200
01985,MA,0,N/S,202401300600,202401301200,202402061200
02018,MA,0,N/S,202401300600,202401301200,202402061200
02019,MA,0,N/S,202401300600,202401301200,202402061200
02020,MA,0,N/S,202401300600,202401301200,202402061200
02021,MA,0,N/S,202401300600,202401301200,202402061200
02025,MA,0,N/S,202401300600,202401301200,202402061200
02026,MA,0,N/S,202401300600,202401301200,202402061200
02027,MA,0,N/S,202401300600,202401301200,202402061200
02030,MA,0,N/S,202401300600,202401301200,202402061200
02032,MA,0,N/S,202401300600,202401301200,202402061200
02035,MA,0,N/S,202401300600,202401301200,202402061200
02038,MA,0,N/S,202401300600,202401301200,202402061200
02041,MA,0,N/S,202401300600,202401301200,202402061200
02043,MA,0,N/S,202401300600,202401301200,202402061200
02045,MA,0,N/S,202401300600,202401301200,202402061200
02047,MA,0,N/S,202401300600,202401301200,202402061200
02048,MA,0,N/S,202401300600,202401301200,202402061200
02050,MA,0,N/S,202401300600,202401301200,202402061200
02051,MA,0,N/S,202401300600,202401301200,202402061200
02052,MA,0,N/S,202401300600,202401301200,202402061200
02053,MA,0,N/S,202401300600,202401301200,202402061200
02054,MA,0,N/S,202401300600,202401301200,202402061200
02056,MA,0,N/S,202401300600,202401301200,202402061200
02060,MA,0,N/S,202401300600,202401301200,202402061200
02061,MA,0,N/S,202401300600,202401301200,202402061200
02062,MA,0,N/S,202401300600,202401301200,202402061200
02065,MA,0,N/S,202401300600,202401301200,202402061200
02066,MA,0,N/S,202401300600,202401301200,202402061200
02067,MA,0,N/S,202401300600,202401301200,202402061200
02071,MA,0,N/S,202401300600,202401301200,202402061200
02072,MA,0,N/S,202401300600,202401301200,202402061200
