STD_ZIP5,event_index,category,ISSUE_TIME,START_TIME,END_TIME
01012,2,MRGL,202303311200,202303310100,202304031200
01013,2,MRGL,202303311200,202303310100,202304031200
01014,2,MRGL,202303311200,202303310100,202304031200
01020,2,MRGL,202303311200,202303310100,202304031200
01021,2,MRGL,202303311200,202303310100,202304031200
01022,2,MRGL,202303311200,202303310100,202304031200
01026,2,MRGL,202303311200,202303310100,202304031200
01027,2,MRGL,202303311200,202303310100,202304031200
01028,2,MRGL,202303311200,202303310100,202304031200
01030,2,MRGL,202303311200,202303310100,202304031200
01031,2,MRGL,202303311200,202303310100,202304031200
01032,2,MRGL,202303311200,202303310100,202304031200
01033,2,MRGL,202303311200,202303310100,202304031200
01034,2,MRGL,202303311200,202303310100,202304031200
01035,2,MRGL,202303311200,202303310100,202304031200
01036,2,MRGL,202303311200,202303310100,202304031200
01038,2,MRGL,202303311200,202303310100,202304031200
01039,2,MRGL,202303311200,202303310100,202304031200
01040,2,MRGL,202303311200,202303310100,202304031200
01041,2,MRGL,202303311200,202303310100,202304031200
01050,2,MRGL,202303311200,202303310100,202304031200
01053,2,MRGL,202303311200,202303310100,202304031200
01054,2,MRGL,202303311200,202303310100,202304031200
01056,2,MRGL,202303311200,202303310100,202304031200
01057,2,MRGL,202303311200,202303310100,202304031200
01060,2,MRGL,202303311200,202303310100,202304031200
01061,2,MRGL,202303311200,202303310100,202304031200
01062,2,MRGL,202303311200,202303310100,202304031200
01068,2,MRGL,202303311200,202303310100,202304031200
01069,2,MRGL,202303311200,202303310100,202304031200
01070,2,MRGL,202303311200,202303310100,202304031200
01071,2,MRGL,202303311200,202303310100,202304031200
01072,2,MRGL,202303311200,202303310100,202304031200
01073,2,MRGL,202303311200,202303310100,202304031200
01075,2,MRGL,202303311200,202303310100,202304031200
01077,2,MRGL,202303311200,202303310100,202304031200
01080,2,MRGL,202303311200,202303310100,202304031200
01081,2,MRGL,202303311200,202303310100,202304031200
01082,2,MRGL,202303311200,202303310100,202304031200
01084,2,MRGL,202303311200,202303310100,202304031200
01085,2,MRGL,202303311200,202303310100,202304031200
01088,2,MRGL,202303311200,202303310100,202304031200
01089,2,MRGL,202303311200,202303310100,202304031200
01090,2,MRGL,202303311200,202303310100,202304031200
01095,2,MRGL,202303311200,202303310100,202304031200
01096,2,MRGL,202303311200,202303310100,202304031200
01098,2,MRGL,202303311200,202303310100,202304031200
01101,2,MRGL,202303311200,202303310100,202304031200
01103,2,MRGL,202303311200,202303310100,202304031200
01104,2,MRGL,202303311200,202303310100,202304031200
01105,2,MRGL,202303311200,202303310100,202304031200
01106,2,MRGL,202303311200,202303310100,202304031200
01107,2,MRGL,202303311200,202303310100,202304031200
01108,2,MRGL,202303311200,202303310100,202304031200
01109,2,MRGL,202303311200,202303310100,202304031200
01116,2,MRGL,202303311200,202303310100,202304031200
01118,2,MRGL,202303311200,202303310100,202304031200
01119,2,MRGL,202303311200,202303310100,202304031200
01128,2,MRGL,202303311200,202303310100,202304031200
01129,2,MRGL,202303311200,202303310100,202304031200
01138,2,MRGL,202303311200,202303310100,202304031200
01139,2,MRGL,202303311200,202303310100,202304031200
01151,2,MRGL,202303311200,202303310100,202304031200
01201,2,MRGL,202303311200,202303310100,202304031200
01202,2,MRGL,202303311200,202303310100,202304031200
01220,2,MRGL,202303311200,202303310100,202304031200
01222,2,MRGL,202303311200,202303310100,202304031200
01223,2,MRGL,202303311200,202303310100,202304031200
01224,2,MRGL,202303311200,202303310100,202304031200
01225,2,MRGL,202303311200,202303310100,202304031200
01226,2,MRGL,202303311200,202303310100,202304031200
01227,2,MRGL,202303311200,202303310100,202304031200
01230,2,MRGL,202303311200,202303310100,202304031200
01235,2,MRGL,202303311200,202303310100,202304031200
01236,2,MRGL,202303311200,202303310100,202304031200
01237,2,MRGL,202303311200,202303310100,202304031200
01238,2,MRGL,202303311200,202303310100,202304031200
01240,2,MRGL,202303311200,202303310100,202304031200
01245,2,MRGL,202303311200,202303310100,202304031200
01247,2,MRGL,202303311200,202303310100,202304031200
01253,2,MRGL,202303311200,202303310100,202304031200
01254,2,MRGL,202303311200,202303310100,202304031200
01255,2,MRGL,202303311200,202303310100,202304031200
01256,2,MRGL,202303311200,202303310100,202304031200
01257,2,MRGL,202303311200,202303310100,202304031200
01258,2,MRGL,202303311200,202303310100,202304031200
01259,2,MRGL,202303311200,202303310100,202304031200
01266,2,MRGL,202303311200,202303310100,202304031200
01267,2,MRGL,202303311200,202303310100,202304031200
01270,2,MRGL,202303311200,202303310100,202304031200
01301,2,MRGL,202303311200,202303310100,202304031200
01302,2,MRGL,202303311200,202303310100,202304031200
01330,2,MRGL,202303311200,202303310100,202304031200
01331,2,MRGL,202303311200,202303310100,202304031200
01337,2,MRGL,202303311200,202303310100,202304031200
01338,2,MRGL,202303311200,202303310100,202304031200
01339,2,MRGL,202303311200,202303310100,202304031200
01340,2,MRGL,202303311200,202303310100,202304031200
01341,2,MRGL,202303311200,202303310100,202304031200
01342,2,MRGL,202303311200,202303310100,202304031200
01343,2,MRGL,202303311200,202303310100,202304031200
01344,2,MRGL,202303311200,202303310100,202304031200
01346,2,MRGL,202303311200,202303310100,202304031200
01349,2,MRGL,202303311200,202303310100,202304031200
01350,2,MRGL,202303311200,202303310100,202304031200
01351,2,MRGL,202303311200,202303310100,202304031200
01354,2,MRGL,202303311200,202303310100,202304031200
01355,2,MRGL,202303311200,202303310100,202304031200
01360,2,MRGL,202303311200,202303310100,202304031200
01364,2,MRGL,202303311200,202303310100,202304031200
01366,2,MRGL,202303311200,202303310100,202304031200
01367,2,MRGL,202303311200,202303310100,202304031200
01368,2,MRGL,202303311200,202303310100,202304031200
01370,2,MRGL,202303311200,202303310100,202304031200
01373,2,MRGL,202303311200,202303310100,202304031200
01375,2,MRGL,202303311200,202303310100,202304031200
01376,2,MRGL,202303311200,202303310100,202304031200
01378,2,MRGL,202303311200,202303310100,202304031200
01379,2,MRGL,202303311200,202303310100,202304031200
01380,2,MRGL,202303311200,202303310100,202304031200
01420,2,MRGL,202303311200,202303310100,202304031200
01430,2,MRGL,202303311200,202303310100,202304031200
01431,2,MRGL,202303311200,202303310100,202304031200
01432,2,MRGL,202303311200,202303310100,202304031200
01434,2,MRGL,202303311200,202303310100,202304031200
01436,2,MRGL,202303311200,202303310100,202304031200
01438,2,MRGL,202303311200,202303310100,202304031200
01440,2,MRGL,202303311200,202303310100,202304031200
01450,2,MRGL,202303311200,202303310100,202304031200
01451,2,MRGL,202303311200,202303310100,202304031200
01452,2,MRGL,202303311200,202303310100,202304031200
01453,2,MRGL,202303311200,202303310100,202304031200
01460,2,MRGL,202303311200,202303310100,202304031200
01462,2,MRGL,202303311200,202303310100,202304031200
01463,2,MRGL,202303311200,202303310100,202304031200
01464,2,MRGL,202303311200,202303310100,202304031200
01468,2,MRGL,202303311200,202303310100,202304031200
01469,2,MRGL,202303311200,202303310100,202304031200
01473,2,MRGL,202303311200,202303310100,202304031200
01474,2,MRGL,202303311200,202303310100,202304031200
01475,2,MRGL,202303311200,202303310100,202304031200
01501,2,MRGL,202303311200,202303310100,202304031200
01503,2,MRGL,202303311200,202303310100,202304031200
01504,2,MRGL,202303311200,202303310100,202304031200
01505,2,MRGL,202303311200,202303310100,202304031200
01506,2,MRGL,202303311200,202303310100,202304031200
01507,2,MRGL,202303311200,202303310100,202304031200
01508,2,MRGL,202303311200,202303310100,202304031200
01509,2,MRGL,202303311200,202303310100,202304031200
01510,2,MRGL,202303311200,202303310100,202304031200
01515,2,MRGL,202303311200,202303310100,202304031200
01516,2,MRGL,202303311200,202303310100,202304031200
01518,2,MRGL,202303311200,202303310100,202304031200
01519,2,MRGL,202303311200,202303310100,202304031200
01520,2,MRGL,202303311200,202303310100,202304031200
01521,2,MRGL,202303311200,202303310100,202304031200
01522,2,MRGL,202303311200,202303310100,202304031200
01523,2,MRGL,202303311200,202303310100,202304031200
01524,2,MRGL,202303311200,202303310100,202304031200
01525,2,MRGL,202303311200,202303310100,202304031200
01527,2,MRGL,202303311200,202303310100,202304031200
01529,2,MRGL,202303311200,202303310100,202304031200
01531,2,MRGL,202303311200,202303310100,202304031200
01532,2,MRGL,202303311200,202303310100,202304031200
01534,2,MRGL,202303311200,202303310100,202304031200
01535,2,MRGL,202303311200,202303310100,202304031200
01536,2,MRGL,202303311200,202303310100,202304031200
01537,2,MRGL,202303311200,202303310100,202304031200
01538,2,MRGL,202303311200,202303310100,202304031200
01540,2,MRGL,202303311200,202303310100,202304031200
01541,2,MRGL,202303311200,202303310100,202304031200
01542,2,MRGL,202303311200,202303310100,202304031200
01543,2,MRGL,202303311200,202303310100,202304031200
01545,2,MRGL,202303311200,202303310100,202304031200
01550,2,MRGL,202303311200,202303310100,202304031200
01560,2,MRGL,202303311200,202303310100,202304031200
01562,2,MRGL,202303311200,202303310100,202304031200
01564,2,MRGL,202303311200,202303310100,202304031200
01566,2,MRGL,202303311200,202303310100,202304031200
01568,2,MRGL,202303311200,202303310100,202304031200
01569,2,MRGL,202303311200,202303310100,202304031200
01570,2,MRGL,202303311200,202303310100,202304031200
01571,2,MRGL,202303311200,202303310100,202304031200
01581,2,MRGL,202303311200,202303310100,202304031200
01583,2,MRGL,202303311200,202303310100,202304031200
01585,2,MRGL,202303311200,202303310100,202304031200
01586,2,MRGL,202303311200,202303310100,202304031200
01588,2,MRGL,202303311200,202303310100,202304031200
01590,2,MRGL,202303311200,202303310100,202304031200
01601,2,MRGL,202303311200,202303310100,202304031200
01602,2,MRGL,202303311200,202303310100,202304031200
01603,2,MRGL,202303311200,202303310100,202304031200
01604,2,MRGL,202303311200,202303310100,202304031200
01605,2,MRGL,202303311200,202303310100,202304031200
01606,2,MRGL,202303311200,202303310100,202304031200
01607,2,MRGL,202303311200,202303310100,202304031200
01608,2,MRGL,202303311200,202303310100,202304031200
01609,2,MRGL,202303311200,202303310100,202304031200
01610,2,MRGL,202303311200,202303310100,202304031200
01611,2,MRGL,202303311200,202303310100,202304031200
01612,2,MRGL,202303311200,202303310100,202304031200
01613,2,MRGL,202303311200,202303310100,202304031200
01701,2,MRGL,202303311200,202303310100,202304031200
01702,2,MRGL,202303311200,202303310100,202304031200
01703,2,MRGL,202303311200,202303310100,202304031200
01704,2,MRGL,202303311200,202303310100,202304031200
01718,2,MRGL,202303311200,202303310100,202304031200
01719,2,MRGL,202303311200,202303310100,202304031200
01720,2,MRGL,202303311200,202303310100,202304031200
01721,2,MRGL,202303311200,202303310100,202304031200
01730,2,MRGL,202303311200,202303310100,202304031200
01731,2,MRGL,202303311200,202303310100,202304031200
01740,2,MRGL,202303311200,202303310100,202304031200
01741,2,MRGL,202303311200,202303310100,202304031200
01742,2,MRGL,202303311200,202303310100,202304031200
01745,2,MRGL,202303311200,202303310100,202304031200
01746,2,MRGL,202303311200,202303310100,202304031200
01747,2,MRGL,202303311200,202303310100,202304031200
01748,2,MRGL,202303311200,202303310100,202304031200
01749,2,MRGL,202303311200,202303310100,202304031200
01752,2,MRGL,202303311200,202303310100,202304031200
01754,2,MRGL,202303311200,202303310100,202304031200
01756,2,MRGL,202303311200,202303310100,202304031200
01757,2,MRGL,202303311200,202303310100,202304031200
01760,2,MRGL,202303311200,202303310100,202304031200
01770,2,MRGL,202303311200,202303310100,202304031200
01772,2,MRGL,202303311200,202303310100,202304031200
01773,2,MRGL,202303311200,202303310100,202304031200
01775,2,MRGL,202303311200,202303310100,202304031200
01776,2,MRGL,202303311200,202303310100,202304031200
01778,2,MRGL,202303311200,202303310100,202304031200
01801,2,MRGL,202303311200,202303310100,202304031200
01803,2,MRGL,202303311200,202303310100,202304031200
01810,2,MRGL,202303311200,202303310100,202304031200
01821,2,MRGL,202303311200,202303310100,202304031200
01822,2,MRGL,202303311200,202303310100,202304031200
01824,2,MRGL,202303311200,202303310100,202304031200
01826,2,MRGL,202303311200,202303310100,202304031200
01827,2,MRGL,202303311200,202303310100,202304031200
01830,2,MRGL,202303311200,202303310100,202304031200
01831,2,MRGL,202303311200,202303310100,202304031200
01832,2,MRGL,202303311200,202303310100,202304031200
01833,2,MRGL,202303311200,202303310100,202304031200
01834,2,MRGL,202303311200,202303310100,202304031200
01835,2,MRGL,202303311200,202303310100,202304031200
01840,2,MRGL,202303311200,202303310100,202304031200
01841,2,MRGL,202303311200,202303310100,202304031200
01842,2,MRGL,202303311200,202303310100,202304031200
01843,2,MRGL,202303311200,202303310100,202304031200
01844,2,MRGL,202303311200,202303310100,202304031200
01845,2,MRGL,202303311200,202303310100,202304031200
01850,2,MRGL,202303311200,202303310100,202304031200
01851,2,MRGL,202303311200,202303310100,202304031200
01852,2,MRGL,202303311200,202303310100,202304031200
01853,2,MRGL,202303311200,202303310100,202304031200
01854,2,MRGL,202303311200,202303310100,202304031200
01860,2,MRGL,202303311200,202303310100,202304031200
01862,2,MRGL,202303311200,202303310100,202304031200
01863,2,MRGL,202303311200,202303310100,202304031200
01864,2,MRGL,202303311200,202303310100,202304031200
01865,2,MRGL,202303311200,202303310100,202304031200
01867,2,MRGL,202303311200,202303310100,202304031200
01876,2,MRGL,202303311200,202303310100,202304031200
01879,2,MRGL,202303311200,202303310100,202304031200
01880,2,MRGL,202303311200,202303310100,202304031200
01886,2,MRGL,202303311200,202303310100,202304031200
01887,2,MRGL,202303311200,202303310100,202304031200
01888,2,MRGL,202303311200,202303310100,202304031200
01890,2,MRGL,202303311200,202303310100,202304031200
01901,2,MRGL,202303311200,202303310100,202304031200
01902,2,MRGL,202303311200,202303310100,202304031200
01903,2,MRGL,202303311200,202303310100,202304031200
01904,2,MRGL,202303311200,202303310100,202304031200
01905,2,MRGL,202303311200,202303310100,202304031200
01906,2,MRGL,202303311200,202303310100,202304031200
01907,2,MRGL,202303311200,202303310100,202304031200
01908,2,MRGL,202303311200,202303310100,202304031200
01913,2,MRGL,202303311200,202303310100,202304031200
01915,2,MRGL,202303311200,202303310100,202304031200
01921,2,MRGL,202303311200,202303310100,202304031200
01922,2,MRGL,202303311200,202303310100,202304031200
01923,2,MRGL,202303311200,202303310100,202304031200
01929,2,MRGL,202303311200,202303310100,202304031200
01930,2,MRGL,202303311200,202303310100,202304031200
01931,2,MRGL,202303311200,202303310100,202304031200
01936,2,MRGL,202303311200,202303310100,202304031200
01938,2,MRGL,202303311200,202303310100,202304031200
01940,2,MRGL,202303311200,202303310100,202304031200
01944,2,MRGL,202303311200,202303310100,202304031200
01945,2,MRGL,202303311200,202303310100,202304031200
01949,2,MRGL,202303311200,202303310100,202304031200
01950,2,MRGL,202303311200,202303310100,202304031200
01951,2,MRGL,202303311200,202303310100,202304031200
01952,2,MRGL,202303311200,202303310100,202304031200
01960,2,MRGL,202303311200,202303310100,202304031200
01961,2,MRGL,202303311200,202303310100,202304031200
01965,2,MRGL,202303311200,202303310100,202304031200
01966,2,MRGL,202303311200,202303310100,202304031200
01969,2,MRGL,202303311200,202303310100,202304031200
01970,2,MRGL,202303311200,202303310100,202304031200
01971,2,MRGL,202303311200,202303310100,202304031200
01982,2,MRGL,202303311200,202303310100,202304031200
01983,2,MRGL,202303311200,202303310100,202304031200
01984,2,MRGL,202303311200,202303310100,202304031200
01985,2,MRGL,202303311200,202303310100,202304031200
02018,2,MRGL,202303311200,202303310100,202304031200
02019,2,MRGL,202303311200,202303310100,202304031200
02020,2,MRGL,202303311200,202303310100,202304031200
02021,2,MRGL,202303311200,202303310100,202304031200
02025,2,MRGL,202303311200,202303310100,202304031200
02026,2,MRGL,202303311200,202303310100,202304031200
02027,2,MRGL,202303311200,202303310100,202304031200
02030,2,MRGL,202303311200,202303310100,202304031200
02032,2,MRGL,202303311200,202303310100,202304031200
02035,2,MRGL,202303311200,202303310100,202304031200
02038,2,MRGL,202303311200,202303310100,202304031200
02041,2,MRGL,202303311200,202303310100,202304031200
02043,2,MRGL,202303311200,202303310100,202304031200
02045,2,MRGL,202303311200,202303310100,202304031200
02047,2,MRGL,202303311200,202303310100,202304031200
02048,2,MRGL,202303311200,202303310100,202304031200
02050,2,MRGL,202303311200,202303310100,202304031200
02051,2,MRGL,202303311200,202303310100,202304031200
02052,2,MRGL,202303311200,202303310100,202304031200
02053,2,MRGL,202303311200,202303310100,202304031200
02054,2,MRGL,202303311200,202303310100,202304031200
02056,2,MRGL,202303311200,202303310100,202304031200
02060,2,MRGL,202303311200,202303310100,202304031200
02061,2,MRGL,202303311200,202303310100,202304031200
02062,2,MRGL,202303311200,202303310100,202304031200
02065,2,MRGL,202303311200,202303310100,202304031200
02066,2,MRGL,202303311200,202303310100,202304031200
02067,2,MRGL,202303311200,202303310100,202304031200
02071,2,MRGL,202303311200,202303310100,202304031200
02072,2,MRGL,202303311200,202303310100,202304031200
02081,2,MRGL,202303311200,202303310100,202304031200
02090,2,MRGL,202303311200,202303310100,202304031200
02093,2,MRGL,202303311200,202303310100,202304031200
02108,2,MRGL,202303311200,202303310100,202304031200
02109,2,MRGL,202303311200,202303310100,202304031200
02110,2,MRGL,202303311200,202303310100,202304031200
02111,2,MRGL,202303311200,202303310100,202304031200
02112,2,MRGL,202303311200,202303310100,202304031200
02113,2,MRGL,202303311200,202303310100,202304031200
02114,2,MRGL,202303311200,202303310100,202304031200
02115,2,MRGL,202303311200,202303310100,202304031200
02116,2,MRGL,202303311200,202303310100,202304031200
02117,2,MRGL,202303311200,202303310100,202304031200
02118,2,MRGL,202303311200,202303310100,202304031200
02119,2,MRGL,202303311200,202303310100,202304031200
02120,2,MRGL,202303311200,202303310100,202304031200
02121,2,MRGL,202303311200,202303310100,202304031200
02122,2,MRGL,202303311200,202303310100,202304031200
02123,2,MRGL,202303311200,202303310100,202304031200
02124,2,MRGL,202303311200,202303310100,202304031200
02125,2,MRGL,202303311200,202303310100,202304031200
02126,2,MRGL,202303311200,202303310100,202304031200
02127,2,MRGL,202303311200,202303310100,202304031200
02128,2,MRGL,202303311200,202303310100,202304031200
02129,2,MRGL,202303311200,202303310100,202304031200
02130,2,MRGL,202303311200,202303310100,202304031200
02131,2,MRGL,202303311200,202303310100,202304031200
02132,2,MRGL,202303311200,202303310100,202304031200
02134,2,MRGL,202303311200,202303310100,202304031200
02135,2,MRGL,202303311200,202303310100,202304031200
02136,2,MRGL,202303311200,202303310100,202304031200
02137,2,MRGL,202303311200,202303310100,202304031200
02138,2,MRGL,202303311200,202303310100,202304031200
02139,2,MRGL,202303311200,202303310100,202304031200
02140,2,MRGL,202303311200,202303310100,202304031200
02141,2,MRGL,202303311200,202303310100,202304031200
02142,2,MRGL,202303311200,202303310100,202304031200
02143,2,MRGL,202303311200,202303310100,202304031200
02144,2,MRGL,202303311200,202303310100,202304031200
02145,2,MRGL,202303311200,202303310100,202304031200
02148,2,MRGL,202303311200,202303310100,202304031200
02149,2,MRGL,202303311200,202303310100,202304031200
02150,2,MRGL,202303311200,202303310100,202304031200
02151,2,MRGL,202303311200,202303310100,202304031200
02152,2,MRGL,202303311200,202303310100,202304031200
02155,2,MRGL,202303311200,202303310100,202304031200
02163,2,MRGL,202303311200,202303310100,202304031200
02169,2,MRGL,202303311200,202303310100,202304031200
